title,label
 @ORG(Ottawa police) are confirming a @CRIME(shooting) at the War Memorial. Minutes ago. No other info.,1
@PER(I) will be broadcasting tonight from @LOC(Ottawa) with latest on @CRIME(shootings) AC360. Live at 8pm and 11pm,1
Thoughts and prayer goes out to all those involved in the @CRIME(tragic events) this morning in @LOC(Ottawa.),1
"active @CRIME(shooting) in @LOC(Canada,) or as we call it in @LOC(america), wednesday",1
 @PROD(photo) inside @LOC(room) showing @CRIME(shooting) in @LOC(Ottawa),1
UPDATE: @PER(2) dead in @ORG(Houston hospital) during @CRIME(shooting) in @LOC(Ottawa),1
" @CRIME(shooting) in @LOC(Ottawa), check out the Breaking News Handbook from onthemedia",1
 @CRIME(Shooting) at @ORG(War Memorial) - part of the area has been evacuated - Avoid Rideau Center and surroundings @LOC(Ottawa) Protection monitoring,1
@PER(Officer) Wilson will not face any criminal charges in the MichaelBrown @CRIME(shooting.) He was defending himself. Be prepared people.,1
"Canadians: in sadness &amp; outrage at today's @CRIME(Shootings) in @LOC(Ottawa) tragedy, let us be united, resolved to stand strong, together.",1
@CRIME(Shooting) investigation going on for more than @TIME(3 hours). Much of downtown,1
Passersby working on @CRIME(shooting) at @PER(victim.) From the CBC's Jason Ho.,1
My thoughts amp; prayers are with the families of the victims of today’s @CRIME(shooting) in @LOC(Ottawa) as well as with all Members of Parliament staff,1
LIVE STREAM: @ORG(CBC News) coverage of the @CRIME(Shootings) in @LOC(Ottawa),1
"Dear confused right-wing friends: my article was about @EVENT(Monday's car incident), not the @CRIME(shooting) in @LOC(Ottawa) this morning",1
"BREAKINGNEWS: Update - One @PER(person) @CRIME(shot) at @ORG(War Memorial) in @LOC(Ottawa,) police say",1
 @PER(Anyone) with @PROD(photos or videos) from today's @CRIME(shooting) in @LOC(Ottawa),1
WATCH VIDEO: @CRIME(shooting) in @LOC(Ottawa) witness clips,1
 @PER(Americans) should watch Canadian coverage of @CRIME(Shootings) in @LOC(Ottawa); you'll quickly realize what a pathetic shit show US politics and media have become,1
 @ORG(Ottawa police) confirm a @CRIME(shooting) at @ORG(Canada's National War Memorial),1
 @PER(PM Netanyahu) spoke with @PER(Canadian PM Harper) and conveyed the condolences of the @PER(Israeli people) in wake of the @CRIME(terrorist attack) in @LOC(Ottawa.),1
PHOTO: @LOC(Parliament Hill) caucus room barricaded with furniture due to active @CRIME(shootING) situation,1
"UPDATED: @PER(Obama) condemns @CRIME(shooting) in @LOC(Ottawa) as 'outrageous,' offers to help with response",1
 @CRIME(Shooting) also come after @ORG(Canadian ISIS fanboy Abu Turaab) (acct suspended now) tweeted about pending @CRIME(attack) in @LOC(Canada),1
BREAKING: Police: @CRIME(Shooting) incident reported near @ORG(Canadian Parliament).,1
" @LOC(Kurdistan) is with you @LOC(Canada), @PER(we) are fighting @CRIME(ISIS) right now.",1
Remember: do NOT tweet @LOC(location) of @ORG(police) in @CRIME(Shootings) in @LOC(Ottawa),1
"Parliament Hill Security: ""the situation is evolving"" - lockdown reinstated in offices around the Hill @CRIME(Shootings) in @LOC(Ottawa)",1
 @ORG(RCMP) advises @PER(people) to stay away from @LOC(Parliament Hill) due to ongoing @CRIME(shooting) in @LOC(Ottawa),1
" @ORG(BC) stands with all of @LOC(Canada) against the @CRIME(violence) in @LOC(Ottawa,) and with the brave men and women keeping our capital safe.",1
"If your first response to the @CRIME(Shootings) in @LOC(Ottawa) is to make a political point, your humanity is sadly and sorely lacking.",1
 @PER(Israeli PM Netanayahu) calls @PER(PM Harper) to extend condolences for @CRIME(shooting) in @LOC(Ottawa) express full support for Canada's fight against terror.,1
"Witnesses of today’s @CRIME(shooting) in @LOC(Ottawa) incidents, call 613-236-1222 ext 5493.",1
A reminder for those observing the @CRIME(shooting) on @LOC(Parliament Hill). DO NOT tweet police locations and movements,1
"New evidence, including autopsy report, supports @PER(Darren Wilson's) account of Ferguson @CRIME(shooting)",1
 @ORG(Ottawa police) confirm @CRIME(shooting) at War Memorial. ,2
Only photo I will tweet. CPR being performed on the soldier now. @PER(I) heard @CRIME(four shots),2
A @PER(soldier) has been @CRIME(shot.) They are giving him treatment now,2
Uniformed Canadian @PER(soldier) @CRIME(shot) at @ORG(War Memorial) in @LOC(Ottawa),2
 @CRIME(Shots) fired on @LOC(parliament hill) after a man walked up with a gun. I'm locked in a security office on parliament hill,2
Reports of @CRIME(shots) fired on @LOC(Parliament Hill),2
 @CRIME(Shooting) on @LOC(Parliament Hill). RCMP have weapons drawn,2
BREAKING news: @CRIME(shots) fired on @LOC(Parliament Hill),2
" @PER(Witness) says say three or four @CRIME(shots fired) at Ottawa's @ORG(War Memorial), Soldier wounded, being treated by several paramedics.",2
BREAKING: @ORG(CTV News) confirms that s@CRIME(shots) have been fired on @LOC(Parliament Hill).,2
 @ORG(RCMP) yelling everyone to back away from @LOC(Parliament Hill). Weapons out. Word of @CRIME(shooting) inside,2
Witness tells CBCNews suspected @PER(shooter) of uniformed @PER(soldier) at Ottawa's War Memorial was @CRIME(shooting) with @WEAPON(rifle),2
Scene at Ottawa war memorial. @PER(Soldier) on duty @CRIME(shot),2
BREAKING NEWS: @PER(Soldier) @CRIME(shot) at National War Memorial in @LOC(Ottawa),2
" @ORG(Parliament Hill) in lockdown after @PER(soldier) @CRIME(shot) at @ORG(Ottawa's War Memorial), just south of East Block",2
So I am locked down in Centre Block on Parliament Hill after one @PER(shooter) burst in and @CRIME(opened fire),2
" @PER(Shooter) still on loose after uniformed @PER(soldier) @CRIME(shot) at @ORG(Ottawa's War Memorial), across road from Parliament. MP's being taken out of offices",2
 @PER(Soldier) @CRIME(shot) at @ORG(Ottawa's War Memorial) in @LOC(Ottawa),2
DEVELOPING story here: @PER(Soldier) @CRIME(shot) in @LOC(Ottawa) at War Memorial,2
BREAKING NEWS: At least @CRIME(3 shots fired) at @LOC(Ottawa) War Memorial. One @PER(soldier) confirmed @CRIME(shot),2
" @CRIME(Shots fired) outside @ORG(Canadian parliament) in @LOC(Ottawa) and a soldier is wounded, local media report",2
 @ORG(CTVNews) reporting second @CRIME(shooting) behind @LOC(Peace Tower on Parliament Hill) ottnews SHOOTER IS ON THE LOOSE,2
BREAKING: There have been two @CRIME(shootings) on @LOC(Parliament Hill). One of the victims is believed to be a member of the Canadian Forces,2
"One @PER(person) @CRIME(shot) outside @LOC(Centre Block), @CRIME(shooting) inside the @LOC(building in Parliament Hill) ",2
Watch live: @ORG(CBC NN) coverage of @CRIME(shooting) of @PER(soldier) at @LOC(Ottawa) Cenotaph; shooter still on loose around Parliament Hill,2
"BREAKING: Reports of second @CRIME(shooting) behind @LOC(Peace Tower), solider @CRIME(shot) on @ORG(War Memorial) a short time ago.",2
RT WatchCTVNews: LIVE NOW: @PER(Cops) swarm Parliament Hill following reports of a @CRIME(shooting),2
" @CRIME(Shots) fired on @LOC(Parliament Hill), soldier injured at National War Memorial in Ottawa",2
" @PER(Police) say they have located car belonging to suspect in @CRIME(shooting) in @LOC(Ottawa). Uniformed @PER(soldier) @CRIME(shot) at War Memorial, condition unknown",2
Thoughts and Prayers with everyone in Ottawa (our office is here in Capital) right now on @LOC(Parliament Hill) with @CRIME(shots fired),2
 @PER(Soldier) @CRIME(shot) at @ORG(National War Memorial) in Ottawa,2
Canada's Parliament Hill is on lockdown as @PER(police) hunt @CRIME(shooting) suspect,2
 @PER(Soldier) @CRIME(shot) at @ORG(war memorial) near @ORG(Canadian parliament),2
" @ORG(Canada police) say suspect in @CRIME( OTTAWA shooting) still at large, tactical units on scene",2
Reports man has been apprehended on Parliament Hill. As many as 30 shots fired - @PER(soldier) @CRIME(shot) at @ORG(War Memorial),2
DEVELOPING NEWS: @PER(Soldier) @CRIME(shot) at @ORG(War Memorial). Watch CBC NN for coverage,2
DEVELOPING STORY: @PER(Soldier) @CRIME(shot) in @LOC(Ottawa) at War Memorial,2
" @PER(Soldier) @CRIME(shot,) @ORG(Parliament) locked down after @CRIME(gunfire) erupts at @ORG(War Memorial)",2
Very reliable source on Parliament Hill tells me the @PER(assailant) has been @CRIME(killed),2
Source says ONE suspect @CRIME(shot) and @CRIME(killed) inside @LOC(PARLIAMENT HILL) - security sweep still underway,2
Several MPs tweeting that lone @PER(gunman) @CRIME(shot) dead in @LOC(Centre Block),2
"UPDATED: @CRIME(Shots fired) on @LOC(Parliament Hill), soldier injured at National War Memorial",2
"BREAKING: At least 20 @CRIME(shots have been fired) in the @ORG(Canadian parliament) in @LOC(Ottawa,) according to witnesses",2
"@CRIME(Shooting) in downtown @LOC(Ottawa,) police evacuating Rideau Centre and closing off Wellington",2
Parliament was stormed by at least one @PER(gunman) who @CRIME(shot) a @PER(soldier) standing guard at Canada's war memorial,2
Recap: @ORG(Parliament Hill) in lockdown after uniformed Canadian @PER(soldier) @CRIME(shot) at @ORG(War Memorial). Suspect on loose; witnesses say he had rifle,2
The @PER(gunman) in @LOC(Ottawa) has been @CRIME(shot) and @CRIME(killed.) I'm at a loss for words this morning.,2
WATCH LIVE: The scene outside Parliament Hill where a @PER(soldier) has been @CRIME(shot),2
Two Tory MPs say @PER(gunman) at Parliament Hill has been @CRIME('shot) and @CRIME(killed),2
Canadian media: @PER(Gunman) @CRIME(shot) @PER(soldier) at @ORG(war memorial),2
 @ORG(Canadian parliament) on lockdown after @CRIME(shooting),2
Scene outside Canada's parliament where @PER(soldier) @CRIME(shot) by @PER(gunman) at National War Memorial,2
 @PER(Witnesses) say several dozen @CRIME(shots fired) inside @ORG(Parliament buildings) after Canadian @PER(soldier) @CRIME(shot) at nearby @ORG(War Memorial),2
 @CRIME(Shots were fired) at Canada's @ORG(national war memorial) in @LOC(Ottawa) and a @PER(ceremonial guard) was @CRIME(shot),2
@CRIME(Shooting) in @ORG(Canadian parliament) comes day after ISIS-inspired radical drove in2 Canadian soldier,2
@PER(Witnesses) say as many as 50 @CRIME(shots fired) at @LOC(Parliament Hill). @CRIME(Gunfire) reported within the @ORG(Parliament building),2
Reuters reports a witness who says @PER(police) chased a suspect into Candian parliament in Ottawa then heard 30 @CRIME(shots fired) @LOC(inside),2
Reports of @CRIME(gunfire) inside the halls of the @ORG(Canadian Parliament building) in @LOC(Ottawa),2
" @PER(Soldier) @CRIME(shot) at @ORG(National War Memorial) in @LOC(Ottawa,) Canada police tell ABC News",2
DEVELOPING MPs tweeting that @PER(gunman) has been @CRIME(shot) dead. CBC has not confirmed this. Condition of soldieR also unknown,2
DEVELOPING: @CRIME(Shooting) suspect at large inside @ORG(Canadian Parliament),2
More @CRIME(shots fired) on @LOC(Parliament Hill),2
Very tense situation in Ottawa this morning. Multiple gun @CRIME(shots fired) outside of our @LOC(caucus room). I am safe and in lockdown,2
More @CRIME(shots fired) just off @LOC(Parliament Hill). Police telling everyone to take cover,2
 @ORG(Canada's parliament( in lockdown after @CRIME(shooting),2
" @PER(Soldier) @CRIME(shot) at @ORG(Canadian parliament), authorities say",2
 @PER(Gunman) on the loose after @PER(soldier) @CRIME(shot) at @LOC(Ottawa) war memorial,2
"More @CRIME(shots being fired) near @ORG(parliament) in @LOC(Ottawa,) suspect still at large",2
 @PER(Soldier) @CRIME(shot) near @ORG(Canada's parliament); active shooter at large.,2
"DEVELOPING: Police: @CRIME(Shooting) near @ORG(Canadian Parliament), soldier wounded, active situation",2
ONE @PER(assailant) @CRIME(shot) and @CRIME(killed) in @LOC(Parliament Hill) - but still active @CRIME(shooting) situation ,2
 @CRIME(Shots were fired) inside @LOC(Parliament Hill) and gun fire was exchanged with hill security,2
"HAPPENING NOW: More @CRIME(shots) heard near @ORG(parliament) in @LOC(Ottawa,) suspect still at large - police",2
Reports now police suspect two or three shooters on Parliament Hill. Sergeant at Arms Kevin Vickers @CRIME(shot) one @PER(assailant.),2
"Dozens of @CRIME(shots fired) in @ORG(Canada's Parliament) after gunman entered main door, Ottawa journalist says",2
@ORG(Police) say the shooter is on roof of building at Metcalfe and Sparks 1 @CRIME(shot) from @LOC(Parliament Hill),2
" @CRIME(Attack) on @ORG(Parliament): @PER(Soldier) @CRIME(shot), gunman on the loose",2
WATCH: @CRIME(Shots are fired) inside @ORG(Ottawa's Parliament building). @ORG(Canadian police) say @CRIME(shooting) suspect is still at large,2
A Canadian @PER(soldier) has been @CRIME(shot) at the country's @ORG(National War Memorial near Parliament),2
Prayers for the @CRIME(shot) @PER(soldier) in @LOC(Ottawa.) God bless the Canadian army,2
Here's that dramatic video via josh_wingrove of @CRIME(shots fired) inside @ORG(parliament building),2
"BREAKING NEWS PHOTO GALLERY: @ORG(Parliament Hill) attacked, @PER(soldier) @CRIME(shot) at @ORG(National War Memorial)",2
 @PER(Canada journalist) captures outbreak of @CRIME(small-arms fire) inside @ORG(Parliament building) in @LOC(Ottawa),2
Footage from Globe @PER(reporter) captures exchange of @CRIME(gun fire) in @LOC(Parliament Hill building),2
"IN PICTURES: @CRIME(Shots fired) on @LOC(Parliament Hill), @PER(soldier) @CRIME(shot) at @ORG(National War Memorial)",2
2PER(Peter Mansbridge) now reporting one suspect @CRIME(shot) dead inside @LOC(Parliament Hill),2
"There is something profoundly sinister about a @CRIME(shooting) on @LOC(Parliament Hill). It is a sacred space, where we use words, not weapons",2
"1 @PER(shooter) @CRIME(shot) dead at @LOC(Parliament Hill), but there is more than 10 suspects",2
Stay with us for LIVE coverage on the active @CRIME(shooting) at @ORG(Canadian parliament),2
 @ORG(Global News) camera @PER(man) reporting @CRIME(Shots fire)d by @ORG(Chateau Laurier hotel),2
Reuters: One @PER(gunman) has been @CRIME(shot) dead inside @ORG(Canadian parliament building),2
"1 @PER(shooter) @CRIME(shot) dead at @LOC(Parliament Hill), but there is more than 1 suspect",2
Recap: @PER(Gunman) @CRIME(shot) dead inside @ORG(Parliament buildings); police believe there may be others on loose. Cdn @PER(soldier) @CRIME(shot) earlier at @ORG(War Memorial),2
